Algoritmo; tempo
NextFit;2200
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2000
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2200
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2500
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2000
NextFit;2300
NextFit;2100
NextFit;3800
NextFit;2500
NextFit;2100
NextFit;4200
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;13900
NextFit;4100
NextFit;2100
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2600
NextFit;2100
NextFit;3700
NextFit;2500
NextFit;2700
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2000
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;10500
NextFit;2900
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2600
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2700
NextFit;2100
NextFit;4100
NextFit;2200
NextFit;2100
NextFit;2000
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2000
NextFit;2200
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;15600
NextFit;2200
NextFit;2100
NextFit;2100
NextFit;4000
NextFit;2600
NextFit;2100
NextFit;2200
NextFit;4500
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;4000
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;4200
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2200
NextFit;2000
NextFit;2000
NextFit;4400
NextFit;2100
NextFit;2000
NextFit;2000
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3800
NextFit;2200
NextFit;2500
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;5200
NextFit;2200
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2800
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2200
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2600
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2000
NextFit;3700
NextFit;2100
NextFit;2000
NextFit;2500
NextFit;3700
NextFit;2100
NextFit;2600
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2500
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;4300
NextFit;2500
NextFit;2600
NextFit;3900
NextFit;2200
NextFit;2000
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2000
NextFit;2000
NextFit;2100
NextFit;4300
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;4000
NextFit;2100
NextFit;2100
NextFit;2500
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2500
NextFit;2200
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2200
NextFit;2000
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;4200
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2600
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3900
